ID,name,category,deadline,goal,launched,pledged,status,number_backers
1149498379,Buff Boys Bar and Grill,Restaurants,2/22/15,800000,1/23/15,2,failed,2
1149647599,"Hovey & Harrison - Market | Cafe | Bakery - Edwards, CO",Restaurants,6/15/17,25000,5/18/17,29011,successful,159
1150185146,C&M Cafe Wants to Open a New Location,Restaurants,9/29/14,150000,7/31/14,510,failed,8
1150596637,My Sustainable Food Truck,Food Trucks,7/1/16,45000,5/14/16,268,failed,11
1150671484,Help Fund My Dream. Ono Snö Natural Hawaiian Shave ice.,Restaurants,3/20/15,25000,2/4/15,15,failed,3
1150813094,"Trailer Mix: Kabob Cart coming to Prineville, OR! (Canceled)",Food Trucks,9/16/14,1500,8/17/14,60,canceled,4
1150925737,"Dewayne's BBQ,Burger & Chicken",Restaurants,10/17/14,10000,9/17/14,0,failed,0
1151682346,Kingdom SoulFood,Restaurants,5/29/15,15000,4/29/15,0,failed,0
1151742509,"CML Delicatessan ""Bringing your memories back to life""",Restaurants,8/20/14,200000,7/21/14,0,canceled,0
1152493358,Carmens de la Calle: Global Eats Local Acts Human Magic,Restaurants,10/9/14,55000,9/18/14,32172,failed,97
1152652623,Pioneering Modern Cuisine in a Maine Downtown Community,Restaurants,10/15/16,17000,8/31/16,650,failed,4
1152723523,Southern Boys Country Cooking,Restaurants,6/6/15,475000,5/7/15,0,failed,0
115339230,Food truck,Food Trucks,5/18/16,10000,4/19/16,31,failed,4
1154327341,Asgard Game Cafe Geek Club,Restaurants,10/16/17,7000,9/16/17,0,failed,0
115441716,Rebuilding The Old Grist Mill Tavern,Restaurants,5/20/14,131000,5/6/14,8715,failed,40
115603182,Jack's Sports Bar and Grill (Canceled),Restaurants,8/28/15,105000,7/29/15,1201,canceled,4
1156488064,Triple Choice Express,Restaurants,2/15/17,150000,1/16/17,10,canceled,1
115705816,Kevin's Kolbasz,Food Trucks,11/16/15,3000,10/17/15,132,failed,4
1157088739,The Rez Food Native American Frybread Hwy 371 Anza Cahuilla,Restaurants,1/21/17,60000,12/7/16,36,failed,3
1157824877,Help re-open a small town favorite pizza place!,Restaurants,11/25/15,25000,10/26/15,10,failed,1
1157964253,Bumble :: tea room & cafe ::,Restaurants,7/17/17,6000,5/18/17,7040,successful,70
1158544159,The World's Sausage Cafe from food Trailer to Restaurant,Restaurants,10/4/15,8000,9/4/15,510,failed,8
115903529,Feed Your Face,Food Trucks,8/10/14,9000,7/11/14,1185,failed,16
1159433884,Sugar Daddy's Food Truck,Food Trucks,8/16/17,5000,7/17/17,6310,successful,48
1159590212,Whisk + Brush Food Trailer,Food Trucks,10/11/15,6000,9/10/15,12377.98,successful,118
1159608290,"Food, Art and Architecture: on Roosevelt Island",Restaurants,12/8/15,50000,10/19/15,1850,failed,18
1160219946,Empanada House By Veronica A Cancer Survivor Chasing a Dream,Food Trucks,2/26/15,100000,1/27/15,2,failed,2
1160337118,Malt • New England,Restaurants,2/15/16,79000,12/17/15,2157,failed,17
1161011284,A Veteran's Dream Job...Caribbean Creole Food Truck!,Food Trucks,7/6/14,60000,5/22/14,996,failed,22
1161534798,Securing Beyu Caffe's Future: 20 more years of Heart & Soul,Restaurants,12/4/15,27500,11/4/15,44994,successful,295
1161703136,Hummus (Canceled),Restaurants,10/1/14,19000,9/3/14,0,canceled,0
1161862737,CHURCH SPORTSBAR,Restaurants,11/22/14,250000,9/23/14,360,failed,2
1161883114,Baked,Restaurants,2/1/16,50000,12/19/15,119.2,failed,3
1162048751,Turner's BBQ,Restaurants,10/7/16,15000,8/8/16,152,canceled,5
1162958204,Organic Restaurant seeking expansion,Restaurants,9/27/15,50000,8/28/15,5,failed,1
1164846951,TipOnTipOff App and Website,Restaurants,4/21/15,200000,2/20/15,0,failed,0
1165177190,Finding me a home,Restaurants,3/25/17,25000,2/23/17,285,failed,3
1166044523,CrimpCoffee: Good Coffee Good Times,Food Trucks,7/23/17,1000,6/23/17,0,failed,0
1166612860,Akka Grocery and Cafe,Restaurants,3/28/15,30000,2/11/15,0,failed,0
1167227704,Larry O's Take & Bake Pizza,Restaurants,3/28/16,5000,3/7/16,300,failed,7
1167503408,Dungeons & Drafts: Geek Bar,Restaurants,3/26/15,9600,2/24/15,57772.14,successful,704
1167871266,Build Community by Eating Together,Restaurants,9/14/16,5500,8/30/16,81,failed,5
1168025283,The Pit Stop,Food Trucks,8/12/15,10000,7/13/15,10,failed,1
11680708,deep fry food glaze,Restaurants,11/10/15,35000,9/11/15,0,failed,0
1168253178,RayLeo's BBQ food truck and Paleo cafe,Food Trucks,2/5/16,20000,1/6/16,92,failed,3
1168516851,NC Triangle Pizza Club (Canceled),Restaurants,8/6/14,150,7/7/14,0,canceled,0
1168771301,Castiron. Food tastes better.,Food Trucks,6/2/16,10000,4/8/16,210.99,failed,8
1169276422,SÜSU Rolled Ice Cream Storefront,Restaurants,11/24/17,45000,9/25/17,235,failed,8
1169757218,The National Food Truck: Twelve,Food Trucks,5/31/14,30000,4/26/14,960,failed,11
1170573787,Picture Us Rolling,Food Trucks,5/18/16,15000,3/19/16,16055,successful,75
1170619159,Kelli's Kitchen,Restaurants,7/19/14,150000,6/19/14,65,failed,4
1171489561,TRIPLE DOG DARE ACCEPTED,Restaurants,2/25/15,10000,2/5/15,247,failed,13
1171936274,The Coffee Table,Restaurants,8/23/16,10000,7/30/16,102,failed,3
1172921838,Double Decker Coffee Shop- making community & a difference,Food Trucks,9/20/14,30000,8/21/14,30851.33,successful,167
1173513626,Short N Sweet wants to open a retail storefront,Restaurants,12/27/14,8600,11/27/14,0,failed,0
1173726912,The Loaded Bowl is Opening a Restaurant!,Restaurants,3/19/16,30000,2/18/16,30220,successful,138
1174121459,Flan Bake Shop (Canceled),Restaurants,4/30/15,500000,3/13/15,0,canceled,0
117421043,Bradley's Bistro,Restaurants,5/24/14,12000,5/3/14,16280,successful,135
1174452550,Femmer's Fabulous Pretzels,Restaurants,4/14/16,30000,2/14/16,20,failed,1
1175918847,Baumann's BBQ Beginning,Food Trucks,10/15/16,10000,8/27/16,50,canceled,1
1175968938,Family Dinner,Restaurants,8/9/14,200,7/11/14,0,failed,0
1176431419,Starboard wants to feed San Francisco - Late Night too!,Restaurants,4/19/16,20000,3/25/16,528,failed,9
1176454213,"We needed a sign, we got one, time to make dreams happen!",Restaurants,12/29/16,100000,10/30/16,0,canceled,0
1176816984,Deli Boys,Restaurants,1/24/16,50000,1/9/16,100,failed,1
1178223961,The Meatloaf Shop/More Original Title TBD,Restaurants,12/6/15,1000000,11/6/15,152,failed,4
117927667,Cafe Woof! (Canceled),Restaurants,10/4/14,20000,9/4/14,25,canceled,1
1179291467,"Project ""It's natcho tacos"" food truck",Food Trucks,7/30/16,8000,6/15/16,295,failed,4
1179391879,Brown Hound Bistro Canandaigua Expansion,Restaurants,7/27/15,25000,7/12/15,29970,successful,130
1179917495,Help Us Put Wheels on the Shebeen,Food Trucks,10/10/15,4500,9/11/15,1020,failed,15
1180354290,CASTELLANO TACOS,Restaurants,6/5/15,12000,5/29/15,0,failed,0
1180591140,Blossom Cafe & Lounge,Restaurants,4/3/15,500000,3/4/15,110,failed,1
118080538,Food Truck (Canceled),Food Trucks,8/16/14,20000,7/17/14,0,canceled,0
1182031504,Nashville Biscuit Company - A Biscuit Bar (Canceled),Restaurants,10/25/14,225000,8/26/14,250,canceled,1
1182112412,Culinary Arts Food Truck Style,Food Trucks,6/15/15,10000,5/16/15,0,failed,0
1182313430,Help Ministry Food Truck will send donors samples,Food Trucks,3/18/16,20000,2/17/16,68,failed,6
1182902243,Beet Street Cold-Pressed Juicery,Restaurants,8/20/14,6000,7/21/14,6285,successful,72
1183333301,Corrigans Catering is in need of a food truck.,Food Trucks,8/18/14,15000,7/19/14,661,failed,23
1183808347,Black Velvet Restaurant & Lounge,Restaurants,6/18/15,400000,5/19/15,0,failed,0
1184232021,On Tap Gastropub,Restaurants,3/31/15,20000,3/24/15,0,failed,0
1184308178,Bell's Master Blend Seasoning,Restaurants,3/19/16,7500,2/13/16,91,failed,5
1184413870,Crêpes Célestes - French Creperie - Crêpes & Macarons,Restaurants,9/1/15,25000,7/3/15,0,failed,0
1184555160,The Barrel Room Restaurant & Tavern,Restaurants,2/22/15,5000,1/23/15,930,failed,12
1184820979,"Green Machine Food Truck, a part of Forward Mobility",Food Trucks,8/7/14,55000,7/8/14,5929,failed,58
1185009104,Brea & The Bakery: Cakery (Canceled),Restaurants,12/22/15,10000,11/22/15,150,canceled,2
118638161,Evie's Eats and Natural Treats Food Truck,Food Trucks,7/6/14,30000,6/6/14,50,failed,1
1186962038,eVolve restaurant project,Restaurants,3/29/15,9550,2/27/15,221,failed,4
1187044298,Burrito and Stuff,Food Trucks,10/25/14,85000,9/25/14,0,failed,0
1187966680,"Hamster Wheel Entertainment, LLC",Food Trucks,11/5/16,4000,9/21/16,862,canceled,8
1188013295,GreenToGo: Durham's reusable takeout container service,Restaurants,12/6/16,24080,10/22/16,26242.18,successful,464
1188060975,"""Orchard City Kitchen"" to open Fall 2014",Restaurants,10/5/14,25000,9/8/14,53085,successful,152
1188930587,Mobile Cupcakes For All. Making Dessert the Main Course,Food Trucks,7/24/17,5000,5/25/17,974,failed,11
118914448,I am going to become a small business owner of a pizza shop,Restaurants,6/5/14,32000,5/15/14,10,failed,1
1189225620,UncaBret's Pulled Pork Food trailer,Food Trucks,10/11/14,10000,9/11/14,260,failed,5
1189992456,"MATCHA BAR + FRESH & HEALTHY FOOD DRIVE THRU CC,TX",Restaurants,4/20/16,5000,3/21/16,605,failed,12
1190062794,Low & Slow BBQ,Restaurants,10/12/15,60000,9/12/15,0,failed,0
1190304918,Organic Food Truck : No GMO's! Protect healthy living!,Food Trucks,9/10/14,38000,9/3/14,1,failed,1
1190623400,FUN FOOD FACTORY!  Eat healthier! try our vegan!,Food Trucks,4/14/15,89000,2/13/15,0,failed,0
1190669910,All In Your Mouth Food Truck,Food Trucks,11/8/15,5000,9/9/15,0,failed,0
1191198534,Sleepy PIg Barbecue: Auburn's First BBQ Food Truck,Food Trucks,5/3/14,6000,3/25/14,530,failed,12
1191671632,The Cheesecake Food Truck,Food Trucks,11/16/15,5000,10/16/15,50,failed,1
1193783836,Reeds Florentine,Restaurants,11/8/15,300000,10/9/15,0,failed,0
1195273755,IXR - International Crossroads food at your location.,Restaurants,10/27/14,35000,9/27/14,100,failed,1
1196439010,"Main Street Pint & Plate - Downtown, Bristol CT",Restaurants,12/17/17,19640,12/7/17,28695,successful,210
1196725952,Abby's Cheesecakes (Canceled),Restaurants,12/31/14,500000,12/1/14,405,canceled,7
1196865676,Shaka Boy  Island Mobile (Canceled),Food Trucks,11/2/14,17000,10/19/14,0,canceled,0
1197376446,Phoenix's First Gluten Free/Paleo Friendly Taco Truck,Food Trucks,1/18/15,15000,12/19/14,64,failed,6
1198001276,"Food desert oasis in the making,  Big Bruno's food truck!",Food Trucks,8/19/14,4000,7/20/14,230,failed,5
1198214346,Doc & Artie's Southern Market & Eatery,Restaurants,12/31/17,25000,11/16/17,25,failed,1
1198541619,Building Milly's Community Cafe,Restaurants,12/10/17,35000,11/10/17,1293,failed,17
1199232149,Go Taco! Mexican Delivery,Restaurants,10/19/14,33192,9/19/14,85,failed,3
1199631089,"""Abuela's"" Cuban food truck",Food Trucks,3/8/15,35000,2/6/15,122,failed,10
1200722136,Gross Confection Bar,Restaurants,10/17/17,35000,9/17/17,35273.5,successful,296
1201252560,"""Have you had your one good meal today""",Restaurants,9/6/14,20000,8/7/14,0,failed,0
1201382493,Low Carb Delights,Restaurants,1/19/18,55000,12/5/17,108,live,1
1201537368,Primal Kitchen- Paleo and Gluten Free inspired kitchen.,Restaurants,2/9/15,10000,1/13/15,2947,failed,40
1201944982,Be a Home Gourmet-Your place for all your culinary needs!,Restaurants,1/21/16,35000,12/22/15,0,failed,0
1202999283,BraiZe I Bringing Unique Flavors To Your Table,Restaurants,3/14/17,5000,2/12/17,8736,successful,91
120369457,Licari Family Italian Delicatessen and Import Market,Restaurants,3/17/16,85000,2/1/16,121,failed,4
120374998,S. A. G. E. CATERING Carribean Soul,Food Trucks,10/11/17,2000,9/11/17,75,failed,2
1203872522,Pop's! The worlds BEST hand made Kettle Corn is going mobile,Food Trucks,7/1/14,9500,5/31/14,1538,failed,20
1204434826,CinniMini's Donuts,Food Trucks,11/24/15,55000,9/25/15,0,failed,0
1204782417,Charlotte's Kitchen (2.0),Restaurants,11/22/15,150000,10/23/15,0,failed,0
1204816272,Launch Lina's Lunches!,Food Trucks,11/24/16,42760,10/5/16,91,failed,5
1205694777,Cheezy Steaks,Restaurants,11/21/15,5000,10/22/15,275,failed,5
1207048869,Emerald City Cake Balls - A Store and Kitchen of Our Own!,Restaurants,7/19/15,20000,6/15/15,5775,failed,46
1207456705,The Sexton Beer Company needs KEGS!!!,Restaurants,3/24/16,10000,2/22/16,432,failed,10
120786185,Black Pearl Cafe,Restaurants,12/19/14,50000,11/20/14,0,failed,0
1208890937,Make BBQ great again. I need a bbq trailer & more equipment,Food Trucks,7/22/17,5000,6/22/17,30,failed,1
1211638632,Washington DC Restaurant Incubator,Restaurants,10/22/15,20000,9/22/15,251,failed,4
1212171836,"""SOUL ON THE ROAD"" A Food Truck With Love.",Food Trucks,11/1/15,10000,9/2/15,0,failed,0
1212268221,Cafe 2.0,Restaurants,11/4/15,8000,10/5/15,0,failed,0
1212656134,Macs station cafe,Restaurants,8/29/14,60000,7/30/14,0,failed,0
1213817873,WholeSam Food Truck,Food Trucks,8/11/16,10000,7/19/16,16716,successful,264
1213932345,"Wrap & roll, fresh homemade healthy comfort food.",Food Trucks,9/27/14,7500,8/28/14,795,failed,15
1214257073,Epek Pop-up Restaurant,Restaurants,8/10/15,15000,7/11/15,100,failed,1
1214530619,Kings Chicken : Veterans Helping Veterans,Restaurants,2/26/15,15000,1/27/15,101,failed,2
121454525,Help Adam & Corey Re-Open Tacoma's Historic Goldfish Tavern,Restaurants,12/6/14,22000,11/4/14,25885,successful,337
1215950750,Cura-Dise Food truck...Small island ...Big Taste!!!,Food Trucks,11/16/17,25000,10/17/17,0,failed,0
1216245274,Kickstart & Save the Paz Truck,Food Trucks,3/1/17,25000,1/26/17,2315,canceled,52
1216489875,Food Truck,Food Trucks,10/19/14,20000,9/19/14,20,failed,1
1216548896,"When I become awesome, I will cater an event for you!!",Food Trucks,8/9/14,5200,7/10/14,0,failed,0
1216951859,Eliza Food truck,Food Trucks,5/31/16,7000,4/30/16,0,failed,0
1216954269,Truck De Sole',Food Trucks,8/10/14,10000,7/12/14,0,failed,0
1219165676,Yo Momma's Tamales Food Cart,Food Trucks,5/16/16,3000,4/1/16,481,failed,12
1219361127,Oakley Bakery,Restaurants,5/1/15,2000,4/1/15,1,failed,1
1220090730,Le Süd. (Canceled),Restaurants,5/19/16,30000,4/19/16,25,canceled,1
1221309307,"Scoop Ice Cream Truck in Huntington Beach, CA",Food Trucks,10/10/16,20000,9/10/16,175,failed,5
1221522996,Ms.Rhonda's Popcorn Shop,Restaurants,9/21/15,20000,8/22/15,0,failed,0
1222085038,BoxAway,Restaurants,4/26/17,75000,3/27/17,2,failed,2
1222216582,Arcane Coffee Company LLC,Food Trucks,7/4/15,17800,5/15/15,297,failed,6
1222768561,The Groovy Iron Breakfast & Donut Truck,Food Trucks,10/11/15,3500,9/11/15,0,failed,0
1222782123,Hoo Nose a New Food Trailer is coming to Portland Oregon,Food Trucks,7/16/15,12500,6/29/15,25,failed,1
1222849429,Retirement Restaurant and Gift Shop/Convenience Store - # 1,Restaurants,1/13/17,1500,12/14/16,1,canceled,1
122325808,funding for bbq trailer,Food Trucks,3/8/15,14000,2/6/15,2,failed,2
122481129,My dream is to own a food truck,Food Trucks,6/23/17,10000,5/24/17,67,failed,2
1224939617,The Designated Smoke Pit LLC,Food Trucks,8/22/16,25000,6/23/16,2,failed,2
1225130157,Clean South - A Vegan Southern Food Truck for Los Angeles,Food Trucks,10/17/15,12000,9/17/15,1672.09,failed,19
1225194330,Brimfield Bread Oven: A Wood Fired Bakery and Cafe,Restaurants,10/27/15,20000,9/27/15,22722.86,successful,268
1225369942,"""The Rustic Skillet"" Restaurant and Bar in Mckenzie Bridge",Restaurants,11/20/14,10000,10/21/14,1215,failed,14
1226958044,Flako's Tacos! (Canceled),Food Trucks,9/1/14,50000,7/14/14,55,canceled,3
1227472069,Bringing The Art of Food & Drink Back To Hibbing (Canceled),Restaurants,3/31/16,150000,2/29/16,0,canceled,0
1228074690,The Barmobile: Boston's Mobile Cocktail Catering Company,Food Trucks,5/15/15,35000,4/15/15,41738,successful,243
1229167154,Snow Cone Summer,Food Trucks,7/27/14,100,7/7/14,10,failed,2
1230085988,Bring our late-night food truck back to the streets of Omaha,Food Trucks,6/28/14,40000,5/28/14,43494.08,successful,330
123046385,Ground Up Cafe Launch + Kitchen Incubator,Restaurants,8/10/17,10000,6/26/17,10110,successful,41
1230523777,Good food and gaming for central maine,Restaurants,10/16/15,15000,8/17/15,0,failed,0
123068911,Phatty's Joint,Food Trucks,3/6/16,1000,2/5/16,0,failed,0
1231242074,MotorCafé / The Healthy Coffee,Restaurants,7/8/16,40000,6/8/16,16,failed,2
1232937441,Help Tandem Dinner & Wine Bar relocate to our New Location,Restaurants,2/14/15,75000,1/24/15,2025,failed,14
1233000031,Coffee Cat Cafe & Club Honolulu,Restaurants,3/27/15,70000,2/25/15,75,failed,2
1234514166,Healthful Organics,Food Trucks,10/9/15,3000,8/10/15,30,failed,1
1234895142,Williams Family Buffet (Canceled),Restaurants,5/1/15,400000,3/2/15,10,canceled,1
1235562983,We Need Your Help to Finish Our BBQ Food Truck,Food Trucks,4/29/15,9300,3/30/15,0,failed,0
1235641693,"IMMERSION BREWING, a Brewery, Restaurant and B-I-Y Pub",Restaurants,9/13/15,20000,8/14/15,20844,successful,76
1236049502,Third Coast Riviera,Restaurants,7/17/17,100000,6/17/17,1500,failed,3
1236700484,Trè locally sourced,Food Trucks,4/13/17,3000,3/14/17,5124.99,successful,50
1236824472,Finishing up next R Kitchen (west ashley),Restaurants,2/21/16,15000,1/22/16,10600,failed,21
1236877906,"BTU Brasserie, Chinese restaurant and craft brewery.",Restaurants,8/19/14,15000,7/20/14,15830,successful,123
1237318947,ABC Microbrewery Needs A Kitchen (Suspended),Restaurants,9/24/14,75000,8/20/14,1,suspended,1
1237567265,Hot Wok Delivery,Restaurants,1/12/15,10000,12/13/14,568,failed,13
1237821853,"Elegant Wood-Fired Pizza Restaurant, Bar and Grill",Restaurants,1/6/16,65000,11/14/15,75,failed,2
1238173337,The Veggie Bakery - The Healthy Alternative,Restaurants,3/23/16,50000,2/22/16,1,failed,1
1238456399,Mountain Music Cafe & Backstage Food and Music,Restaurants,12/10/17,18000,11/10/17,150,failed,2
123848070,I want to be a southern Lobster Roll extraordinaire!,Food Trucks,6/25/15,100,5/26/15,20,failed,2
1239087524,"MEX,SHAKES & CHIPS",Restaurants,9/11/14,30000,8/22/14,1,failed,1
123916947,STUFFED Food Truck,Food Trucks,1/6/15,60000,11/7/14,25,failed,1
1239552294,Boricua Soul Food Truck: Let's Get the Soul Patrol Rolling,Food Trucks,9/16/15,15000,8/17/15,18000,successful,123
1239646339,Slider Food Truck Start-up (Canceled),Food Trucks,6/16/16,25000,5/2/16,45,canceled,2
124339229,Michael O's Food Truck,Food Trucks,1/12/15,5000,12/13/14,20,failed,2
1243767521,Down home country food truck,Food Trucks,2/25/16,50000,1/26/16,1,failed,1
1244660109,Fantastic Frankie's,Food Trucks,9/20/14,10000,8/11/14,0,failed,0
1245061210,The Cherry Tree,Restaurants,3/31/17,20000,3/1/17,2,failed,2
1245129880,Mad Flavor Coffee,Food Trucks,6/25/16,62500,4/26/16,100,failed,1
1245935095,The Waking Dead Cafe & Coffee (Canceled),Restaurants,9/7/15,10000,7/9/15,109,canceled,3
1247704599,Village Patisserie (Canceled),Restaurants,5/7/15,8500,4/7/15,5605,canceled,90
1248006709,Créme to Enter National Franchise Market,Restaurants,9/7/15,7000,7/9/15,2860,failed,29
1248068859,The Square Scullery Food Truck,Food Trucks,5/28/16,6000,5/11/16,6232,successful,119
1248574091,From Florence with Love: Burrasca goes brick & mortar!,Food Trucks,6/13/15,12000,5/14/15,13733,successful,148
124860192,Smokin-Fro's BBQ,Food Trucks,11/29/14,10000,9/30/14,0,failed,0
1248668800,"Slice of Humboldt Pie- We are moving..and it's ""BitterSweet""",Restaurants,5/14/15,35000,4/14/15,37087,successful,353
1248896227,YourPanadas Food Truck,Food Trucks,9/6/15,10000,8/7/15,1475,failed,10
1249103664,Over Easy,Restaurants,5/6/16,9000,4/5/16,11852,successful,69
1249400169,Brews and News Gourmet Coffee House,Restaurants,9/15/14,60000,7/17/14,0,failed,0
1249486222,The Forum Blues World Famous Waffle Café and LA Michoacana,Restaurants,9/7/17,40000,8/5/17,55,failed,2
